category_name,order_region,velocity_class,service_level_target,mean_weekly_demand,std_weekly_demand,mean_lead_time,unit_cost,total_qty,sigma_dlt,mean_dlt,ideal_safety_stock,reorder_point,baseline_ss,optimized_safety_stock,funded_pct,holding_cost_current,holding_cost_optimized
Cardio Equipment,West of USA ,fast,0.95,77.77272727272727,19.51539518817514,3.037433155080214,97.49481077051693,1711,21.45322190496389,33.74706576845614,35.28740986017463,69.03447562863076,21.172445916104774,25.960759497175637,0.735694674107406,7.93924464669092,9.734766671677074
Cardio Equipment,Western Europe,fast,0.99,121.57446808510639,68.00215619370847,2.935924369747899,98.37258194306723,5714,51.06906962639152,50.990491941457435,118.80442155459959,169.794913496057,71.28265293275975,62.80688451271818,0.5286578032270767,26.970225449027424,23.76336689736973
Cleats,Canada,medium,0.95,21.4,10.864718370172229,3.1241379310344826,59.990001680000006,428,8.67939856055596,9.550935960591133,14.276340202087857,23.82727616267899,8.565804121252715,10.512865966026293,0.7363838222690174,1.9763946293250054,2.4256417190905086
Cleats,Caribbean,fast,0.95,84.72093023255815,26.968522728575316,2.987489574645538,59.990001680000006,3643,25.15309467105919,36.157556546291346,41.37315899874545,77.5307155450368,24.82389539924727,30.418832041382892,0.735231071968792,5.7276366411730315,7.018560712562299
Cleats,Central Africa,fast,0.95,34.4,15.184479610860281,2.858921161825726,59.99000168,688,12.127129454748154,14.049555423829283,19.94735286815253,33.99690829198181,11.968411720891519,14.747538294723793,0.7393230767110638,2.7614809201662074,3.4027109502936335
Cleats,Central America,fast,0.99,276.45454545454544,56.6090035346316,2.9479553903345725,59.99000167999999,12164,69.08371635019154,116.4250953507459,160.71275666210855,277.13785201285447,96.42765399726512,84.53539281840762,0.5260030042054442,22.248827404978435,19.504916758445127
Cleats,Central Asia,medium,0.95,13.263157894736842,8.278768730669219,2.9753086419753085,59.990001680000006,252,6.259692843205229,5.637426900584795,10.296278476748293,15.933705377333087,6.177767086048976,7.578055898549701,0.7359995085275661,1.4254009918104877,1.7484907157120406
Cleats,East Africa,fast,0.95,37.86363636363637,15.119509486076828,3.060931899641577,59.990001680000006,833,12.558548719355384,16.55685891169762,20.65697441027847,37.21383332197609,12.394184646167082,15.277901878547848,0.7396001745030913,2.859719837483821,3.52508215138831
Cleats,East of USA,fast,0.95,128.8181818181818,33.675816338443916,2.9158576051779934,59.99000168,2834,34.95674575423731,53.659353591392424,57.498730040277714,111.15808363167014,34.49923802416663,42.63133969030462,0.7414309787440779,7.960035950109524,9.83636207554625
Cleats,Eastern Asia,fast,0.95,83.37931034482759,52.62292669353446,2.878228782287823,59.99000168,2418,37.956756866764295,34.28353298311308,62.433309199612445,96.71684218272553,37.459985519767464,45.99974384466153,0.7367820869079782,8.643171516398562,10.613556578926213
